index_name,name,n,na,v0,g100,low,q1,median,q3,high,type
IAG2012,Brasil,5242,352,73,0,-421.9953405509113,15.376878280707132,27.22128366997874,42.67799572796931,100,Brasil
IAG2012,Centro-Oeste,440,207,8,0,-16.24000000000001,18.99818444206508,26.253186066270178,38.307485651483695,100,Macrorregião
IAG2012,DF,1,0,0,0,39.818183812801,39.818183812801,39.818183812801,39.818183812801,39.818183812801,Cidade
IAG2012,GO,240,191,1,0,-6.112118464792992,20.10463072710181,26.6579613558111,37.297424337923445,100,Cidade
IAG2012,MS,77,0,1,0,-16.24000000000001,21.433912374429713,26.27843644265947,35.96710236451755,71.834220143158,Cidade
IAG2012,MT,122,16,6,0,-1.5926163163104954,13.531480512223585,23.764071386546377,42.60547824886973,100,Cidade
IAG2012,Nordeste,1668,41,9,0,-86.64902818764627,13.992231367617292,29.493041081153766,50.47668336202085,100,Macrorregião
IAG2012,AL,99,3,0,0,-86.64902818764627,-26.621675840640215,18.342092257982912,58.58799988503092,100,Cidade
IAG2012,BA,404,6,5,0,-10.237252124645902,14.429041847885458,23.1305165633892,33.168948936513665,100,Cidade
IAG2012,CE,183,0,0,0,-43.501805054151625,8.897604214844014,20.134394381099245,35.58802247587968,98.48763342761738,Cidade
IAG2012,MA,179,9,2,0,0,64.49011945609352,75.1065255047476,86.99607749303681,100,Cidade
IAG2012,PB,209,12,0,0,-28.619425778863768,8.470332063146436,18.828831616183496,30.388738215162093,100,Cidade
IAG2012,PE,177,1,0,0,-35.03380588876772,12.802096811740597,33.5687505781718,51.870212367991485,100,Cidade
IAG2012,PI,181,10,1,0,0,37.186547743706356,46.59693038552896,58.101821278825994,100,Cidade
IAG2012,RN,161,0,1,0,-45.52564656206517,4.414006406715997,26.909956877132007,41.43182310860611,89.94086021505376,Cidade
IAG2012,SE,75,0,0,0,-5.722528038621177,29.05109866428203,32.61227901145716,36.17740997049442,78.99515241146989,Cidade
IAG2012,Norte,361,26,7,0,-78.13359210739124,19.320485388773264,40.48978695365693,68.40558252082873,100,Macrorregião
IAG2012,AC,22,0,0,0,53.56883365200764,74.42042187475978,81.27433156587513,85.12245264671063,91.60832064941654,Cidade
IAG2012,AM,51,8,1,0,0,12.99996923935009,60.20020833333333,100,100,Cidade
IAG2012,AP,16,0,0,0,-78.13359210739124,-27.642911744150734,4.334462978955868,19.336982316624383,67.32257321353553,Cidade
IAG2012,PA,116,16,4,0,-69.8661971830986,30.015959368811174,56.135211483148,71.11954736409868,100,Cidade
IAG2012,RO,51,1,2,0,0,22.747890628762697,37.249951774691354,48.74296257422077,100,Cidade
IAG2012,RR,15,0,0,0,59.33916793505835,84.37623242941527,92.27709685171834,95.47592994626045,100,Cidade
IAG2012,TO,90,1,0,0,-10.539703605397037,17.922781352715152,23.795174375724372,38.86920956050176,81.15034482758621,Cidade
IAG2012,Sudeste,1616,40,28,0,-63,12.85964267067419,24.217820582924684,34.383936166488716,100,Macrorregião
IAG2012,ES,77,2,1,0,-63,24.31762839041737,28.464134764496613,38.282063167838665,89.56951219512196,Cidade
IAG2012,MG,821,24,8,0,-38.69565217391304,20.372001818801866,26.90504243754291,34.9698701289341,100,Cidade
IAG2012,RJ,92,1,0,0,-55.94102641056422,14.330144577569019,35.99818648934562,64.27847504039912,100,Cidade
IAG2012,SP,626,13,19,0,-57.132285945845275,0.7566992178460642,11.996102788941668,28.62449057279771,100,Cidade
IAG2012,Sul,1157,38,21,0,-421.9953405509113,17.982506327143913,28.679583259972595,41.005043858591094,100,Macrorregião
IAG2012,PR,397,4,6,0,0,14.10008961191149,19.999766462451053,27.027027027027028,91.32531428414546,Cidade
IAG2012,RS,468,29,14,0,-2.0408163265306123,22.038819720354468,33.70733987844787,47.270583394638166,100,Cidade
IAG2012,SC,292,5,1,0,-421.9953405509113,27.220060870674665,34.552168937896596,44.55043825071858,100,Cidade
IAG2013,Brasil,5242,396,5,0,0,20.85837628648751,29.8061927974802,43.54399012668204,100,Brasil
IAG2013,Centro-Oeste,440,227,0,0,4.576388888888881,20.239764103059894,27.643439806618,37.93424437922609,88.7,Macrorregião
IAG2013,DF,1,0,0,0,30.693223580520947,30.693223580520947,30.693223580520947,30.693223580520947,30.693223580520947,Cidade
IAG2013,GO,240,211,0,0,4.576388888888881,16.8559646965203,26.184129658658527,33.865407438788274,80,Cidade
IAG2013,MS,77,0,0,0,4.612999095490365,21.469551029001526,27.643439806618,35.027169922161846,70.46359049724772,Cidade
IAG2013,MT,122,16,0,0,4.9999999999999964,19.22455134608201,28.703471345674014,41.73601650733073,88.7,Cidade
IAG2013,Nordeste,1668,52,4,0,0,25.265509242958228,37.13529333795556,52.50316234078873,97.83163265306123,Macrorregião
IAG2013,AL,99,7,0,0,5.093372617167869,50.99881169036692,63.93291532909024,74.49361011248203,97.42672883526382,Cidade
IAG2013,BA,404,6,0,0,0.21025544467456198,20.371528406461508,27.123536546846104,32.9722438259303,62.772404564138995,Cidade
IAG2013,CE,183,1,0,0,7.163082574424111,25.61932394276251,34.37490373994606,42.793261767493135,85.65217391304348,Cidade
IAG2013,MA,179,11,0,0,5.186721991701245,56.230629112502,67.27503816153398,77.15517015966086,97.83163265306123,Cidade
IAG2013,PB,209,14,4,0,0,24.767235117215662,34.749309569228146,41.211080257689645,74.09638554216868,Cidade
IAG2013,PE,177,1,0,0,4.634467824695193,15.174515498364858,29.984909949320055,42.01386519885326,71.98501194959313,Cidade
IAG2013,PI,181,12,0,0,4.999999999999992,43.17602601283066,53.40236686390533,61.68290272483411,90.28064992614476,Cidade
IAG2013,RN,161,0,0,0,0.23991171248980378,27.32571428571429,42.7837436144768,54.7282491944146,80.22610831180931,Cidade
IAG2013,SE,75,0,0,0,6.1787571021584,44.02910943212349,49.243435060326476,52.80563626935556,64.03268035708653,Cidade
IAG2013,Norte,361,29,1,0,0,26.986368433415894,44.15452573152825,60.74521305685689,100,Macrorregião
IAG2013,AC,22,0,0,0,33.96367112810707,57.303675808749944,70.62206512834366,76.56547719713626,83.9514628784035,Cidade
IAG2013,AM,51,8,0,0,5.166666666666667,38.74483742507596,51.43749107306821,74.99941758537791,89.7,Cidade
IAG2013,AP,16,0,0,0,44.20184376516254,50.039468620891334,53.492607861324906,54.60905441583069,55.73043832298035,Cidade
IAG2013,PA,116,19,1,0,0,29.852635101921283,45.63859792335104,61.05489459584109,100,Cidade
IAG2013,RO,51,1,0,0,5.827067669172932,31.19042658016898,41.26935262784136,50.05482496595788,81.5,Cidade
IAG2013,RR,15,0,0,0,52.40339478242008,74.38290509933935,82.69325753223058,87.45504379491271,98.47330687491998,Cidade
IAG2013,TO,90,1,0,0,0.04151961801952071,22.928084510857293,28.888420608998004,40.31991720063727,87.48662363215851,Cidade
IAG2013,Sudeste,1616,47,0,0,0.05899705014749486,18.001131130322364,25.064915228348866,33.91228131683203,89.5219512195122,Macrorregião
IAG2013,ES,77,2,0,0,6.630675174556516,20.46745082460466,25.08894091890412,32.223848938510464,89.5219512195122,Cidade
IAG2013,MG,821,24,0,0,0.4243495832280753,18.880257673361125,25.76132759894,33.66863474014141,89,Cidade
IAG2013,RJ,92,4,0,0,7.737871674491395,24.494410640761387,34.48294273909399,47.55294431207863,87.9770599836258,Cidade
IAG2013,SP,626,17,0,0,0.05899705014749486,15.180182384839814,23.469606463577154,32.686654908877145,88.67898332360411,Cidade
IAG2013,Sul,1157,41,0,0,0.5684626791893326,20.13970363884385,28.408696018450254,38.31762778856364,97.4994583194904,Macrorregião
IAG2013,PR,397,5,0,0,5.041068131352094,19.375797418994424,24.279471371526927,31.05249448852051,77.74972595079129,Cidade
IAG2013,RS,468,29,0,0,0.5684626791893326,18.99201461249345,29.271972840437577,42.24703775807235,97.4994583194904,Cidade
IAG2013,SC,292,7,0,0,1.9671378690432544,25.354234336016575,33.57864407956399,41.674576271186446,86.36363636363636,Cidade
IAG2016,Brasil,5242,10,2235,22,0,0,44.546420119750934,100,106.396255850234,Brasil
IAG2016,Centro-Oeste,440,2,113,0,0,0,89.88487949225328,97.74632359594847,100,Macrorregião
IAG2016,DF,1,0,0,0,31.84922103350672,31.84922103350672,31.84922103350672,31.84922103350672,31.84922103350672,Cidade
IAG2016,GO,240,2,29,0,0,74.48172515536042,92.42613440303657,97.22335381576899,100,Cidade
IAG2016,MS,77,0,49,0,0,0,0,67.41938370670883,100,Cidade
IAG2016,MT,122,0,35,0,0,0,90.79818761360343,100,100,Cidade
IAG2016,Nordeste,1668,8,1270,0,0,0,0,0,100,Macrorregião
IAG2016,AL,99,0,93,0,0,0,0,0,100,Cidade
IAG2016,BA,404,0,266,0,0,0,0,33.15778645001953,100,Cidade
IAG2016,CE,183,0,94,0,0,0,0,22.674245606245357,100,Cidade
IAG2016,MA,179,5,39,0,0,6.89098831290467,39.513324850502826,55.47916666666667,95.56611243072051,Cidade
IAG2016,PB,209,1,205,0,0,0,0,0,59.47401774397972,Cidade
IAG2016,PE,177,0,170,0,0,0,0,0,95.23809523809523,Cidade
IAG2016,PI,181,2,172,0,0,0,0,0,100,Cidade
IAG2016,RN,161,0,157,0,0,0,0,0,100,Cidade
IAG2016,SE,75,0,74,0,0,0,0,0,96.96226039663063,Cidade
IAG2016,Norte,361,0,171,0,0,0,0.8183306055646482,83.6097518728619,100,Macrorregião
IAG2016,AC,22,0,1,0,0,62.554779512462346,78.39360174001035,83.49979398950798,97.57861635220125,Cidade
IAG2016,AM,51,0,39,0,0,0,0,0,91.92207462864518,Cidade
IAG2016,AP,16,0,16,0,0,0,0,0,0,Cidade
IAG2016,PA,116,0,33,0,0,0,15.854197930204737,54.689883956402,100,Cidade
IAG2016,RO,51,0,44,0,0,0,0,0,100,Cidade
IAG2016,RR,15,0,15,0,0,0,0,0,0,Cidade
IAG2016,TO,90,0,23,0,0,5.875090495397663,99.95810112700582,100,100,Cidade
IAG2016,Sudeste,1616,0,236,22,0,96.16385160172678,100,100,106.396255850234,Macrorregião
IAG2016,ES,77,0,9,0,0,61.804104706894435,97.80848963474827,99.17708498180092,100,Cidade
IAG2016,MG,821,0,90,22,0,100,100,100,106.396255850234,Cidade
IAG2016,RJ,92,0,65,0,0,0,0,10.766283264431456,100,Cidade
IAG2016,SP,626,0,72,0,0,96.68574394221265,100,100,100,Cidade
IAG2016,Sul,1157,0,445,0,0,0,99.92751872432954,100,100,Macrorregião
IAG2016,PR,397,0,15,0,0,100,100,100,100,Cidade
IAG2016,RS,468,0,390,0,0,0,0,0,100,Cidade
IAG2016,SC,292,0,40,0,0,98.61135985656186,100,100,100,Cidade
IAG2023,Brasil,5242,352,112,120,0,0.4712374998889647,0.7337803072284002,1.1420714635491942,52422.00557103064,Brasil
IAG2023,Centro-Oeste,440,207,13,10,0,0.44331521763124315,0.6210498530419283,0.8862749533450206,781.523569023569,Macrorregião
IAG2023,DF,1,0,0,0,0.8753579094795274,0.8753579094795274,0.8753579094795274,0.8753579094795274,0.8753579094795274,Cidade
IAG2023,GO,240,191,3,1,0,0.5819579840828386,0.7157056345444972,1.1484183875137544,643.0896745687055,Cidade
IAG2023,MS,77,0,0,0,0.05,0.4532359260850881,0.5620468038182649,0.6945497320611684,2.183406113537118,Cidade
IAG2023,MT,122,16,10,9,0,0.3763811428356443,0.6151292050262347,0.9601044277986417,781.523569023569,Cidade
IAG2023,Nordeste,1668,41,27,16,0,0.4296083117385938,0.7319907600565794,1.3890528052236792,1627.5277234181342,Macrorregião
IAG2023,AL,99,3,1,2,0,0.28784916508040637,0.6078505363440602,2.2369746728260806,422.9166666666667,Cidade
IAG2023,BA,404,6,2,3,0,0.5566855745914885,0.9108893800802063,1.6176643199816638,1627.5277234181342,Cidade
IAG2023,CE,183,0,3,4,0,0.4793392828541234,0.6887229091650248,1.048305252865346,823.4742260199296,Cidade
IAG2023,MA,179,9,3,4,0,0.3358665452627599,0.5417957359622294,0.7338823313782991,633.7566126308528,Cidade
IAG2023,PB,209,12,16,1,0,0.06421832063135381,0.5211716139178297,1.2180203216472645,328.759,Cidade
IAG2023,PE,177,1,0,0,0.014573649704670469,0.45691101306621684,0.9569181351782463,1.743116827176202,17.867338869118228,Cidade
IAG2023,PI,181,10,2,0,0,0.35925018710287226,0.5249509803921569,0.8016975576010383,24.265107256960288,Cidade
IAG2023,RN,161,0,0,1,0.00987841945288754,0.5538928129614111,1.1248821956801878,2.1689191637378165,969.9049288792878,Cidade
IAG2023,SE,75,0,0,1,0.1557126025614305,0.7246031450729784,1.1903429933969185,2.2794695553508912,149.46353554700704,Cidade
IAG2023,Norte,361,26,7,9,0,0.37021015108194966,0.5707149009474591,0.8103831843915177,52422.00557103064,Macrorregião
IAG2023,AC,22,0,0,0,0.03186834094368341,0.19129043931118872,0.407669733868364,0.8385117855763178,2.1490244914902448,Cidade
IAG2023,AM,51,8,4,3,0,0.09843911621661558,0.43668852808659264,1.2908795019849744,52422.00557103064,Cidade
IAG2023,AP,16,0,0,0,0.027572609941766007,0.29833575664926215,0.38052289448372495,0.6652227858979622,11.447214431969257,Cidade
IAG2023,PA,116,16,1,3,0,0.4611786953541461,0.6421314297771217,0.8542861894463669,791.551724137931,Cidade
IAG2023,RO,51,1,1,2,0,0.41115740740740736,0.5753273098770499,0.799390003109073,1864.932,Cidade
IAG2023,RR,15,0,0,0,0.12199153348554033,0.2935690043217455,0.4398742462911935,0.547272423509923,0.6381098766763743,Cidade
IAG2023,TO,90,1,1,1,0,0.48377793799567415,0.6172512684756232,0.7599819873911738,750,Cidade
IAG2023,Sudeste,1616,40,34,46,0,0.5242896673135558,0.7478422178513395,1.0584222137287633,7486.215120051915,Macrorregião
IAG2023,ES,77,2,1,3,0,0.37450909896701956,0.5904232539880804,0.7741024758026727,692.49567308428675,Cidade
IAG2023,MG,821,24,11,15,0,0.552880342066935,0.7383822303085438,1.0115998369752641,4283.68,Cidade
IAG2023,RJ,92,1,3,1,0,0.2143830820172249,0.4522441351223186,0.9181279196098349,227.8463179738992,Cidade
IAG2023,SP,626,13,19,27,0,0.5678257568144005,0.8222222222222222,1.1627059577755738,7486.215120051915,Cidade
IAG2023,Sul,1157,38,31,39,0,0.5186050791149409,0.8049104180491042,1.1682135692604083,7495.523809523809,Macrorregião
IAG2023,PR,397,4,2,11,0,0.7011603950796825,0.8851214365509537,1.2009930301634137,2867.459998143047,Cidade
IAG2023,RS,468,29,24,18,0,0.4448430959713685,0.7149553128103278,1.1389212180450183,7495.523809523809,Cidade
IAG2023,SC,292,5,5,10,0,0.39942472497671616,0.7103230337078652,1.1597349420351093,2641.1928251121076,Cidade
IAG3001,Brasil,5242,1948,0,2679,0.2,164.0625,875.6666666666667,2455.24358974359,18053666.666666668,Brasil
IAG3001,Centro-Oeste,440,105,0,293,0.41818181818181815,396.83333333333337,1228,2717.4285714285716,50000,Macrorregião
IAG3001,DF,1,0,0,1,5435.6100917431195,5435.6100917431195,5435.6100917431195,5435.6100917431195,5435.6100917431195,Cidade
IAG3001,GO,240,62,0,175,57.23529411764706,1062.6339285714287,1918.2142857142858,3417.5175,27301.556886227543,Cidade
IAG3001,MS,77,9,0,67,89,628.5,1115.157894736842,2461.0144230769233,25355.1,Cidade
IAG3001,MT,122,34,0,50,0.41818181818181815,67,138.73863636363637,578.12,50000,Cidade
IAG3001,Nordeste,1668,385,0,1118,20,370.8666666666667,1246.75,2784.92,45679.5,Macrorregião
IAG3001,AL,99,12,0,87,118.33333333333333,842.4236842105263,1276.1739130434783,2292.221153846154,10832.927272727273,Cidade
IAG3001,BA,404,38,0,346,20,947.6458333333334,2052.3888888888887,3803.3428571428567,45679.5,Cidade
IAG3001,CE,183,3,0,172,51.12987012987013,574.5571428571429,1364.3461538461538,2570.7380952380954,15520.202816901408,Cidade
IAG3001,MA,179,94,0,56,20.260623229461757,63.63636363636363,232.8,584.5,38682.5,Cidade
IAG3001,PB,209,30,0,79,21.444444444444443,50.590476190476195,84,191.8653846153846,1821,Cidade
IAG3001,PE,177,2,0,174,84,1584.3607078039927,2643.3571428571427,5528.78,23353.34682080925,Cidade
IAG3001,PI,181,122,0,54,22.451476793248943,337.64935064935065,464.0357142857143,1415.5,15960,Cidade
IAG3001,RN,161,27,0,132,62,784.3695652173913,1360,2610.2916666666665,14972.25,Cidade
IAG3001,SE,75,57,0,18,113.11428571428571,1265.5,2139.5,3050,9722,Cidade
IAG3001,Norte,361,150,0,172,0.2,200,940.25,1907.5,270000,Macrorregião
IAG3001,AC,22,21,0,1,40671,40671,40671,40671,40671,Cidade
IAG3001,AM,51,22,0,22,33.04597701149425,200,400,1423.076923076923,15265.166666666666,Cidade
IAG3001,AP,16,1,0,0,0.2,0.2357456140350877,0.375,0.5625,1,Cidade
IAG3001,PA,116,70,0,32,21.816438356164383,100,223.9,1579.1809274239488,6993,Cidade
IAG3001,RO,51,14,0,35,50,500,1076.923076923077,4548,54466,Cidade
IAG3001,RR,15,14,0,1,4091.4,4091.4,4091.4,4091.4,4091.4,Cidade
IAG3001,TO,90,8,0,81,50,905.5,1307,2165.893665158371,270000,Cidade
IAG3001,Sudeste,1616,848,0,644,20,217.4,944.5066666666667,2686,18053666.666666668,Macrorregião
IAG3001,ES,77,7,0,67,50,595.675,1029.642857142857,2846.707219251337,37981.846153846156,Cidade
IAG3001,MG,821,628,0,144,20,100,475,2533.5,34434.04878048781,Cidade
IAG3001,RJ,92,1,0,82,23.529411764705884,363.8552036199095,961.8461538461538,2328.844089673913,30829.40203562341,Cidade
IAG3001,SP,626,212,0,351,20,260.5,1002.1666666666667,2745.108695652174,18053666.666666668,Cidade
IAG3001,Sul,1157,460,0,452,1,67.34482758620689,192,782.362831858407,500000,Macrorregião
IAG3001,PR,397,215,0,160,2,465,1386.2916666666665,2990.6190476190477,500000,Cidade
IAG3001,RS,468,53,0,239,1,59.16666666666667,127.16666666666667,271.4413291796469,45750,Cidade
IAG3001,SC,292,192,0,53,21.714285714285715,50,118.14285714285714,1246.9166666666667,46502,Cidade
IAG3002,Brasil,5242,3420,0,1264,0.05555555555555555,83.72173913043478,261.3813576702215,1168.0705128205127,24366500,Brasil
IAG3002,Centro-Oeste,440,261,0,157,1,227.625,1459,3055.5,41127.125,Macrorregião
IAG3002,DF,1,1,0,0,Inf,NA,NA,NA,-Inf,Cidade
IAG3002,GO,240,130,0,109,87,1294.125,2000,4105.4375,41127.125,Cidade
IAG3002,MS,77,62,0,15,184,712.25,2843.5,9900.5,37817.5,Cidade
IAG3002,MT,122,68,0,33,1,66.51590909090909,135.5,457.25,9268.182222222222,Cidade
IAG3002,Nordeste,1668,756,0,729,2.6522369511184753,122.96875,434.85135135135135,1243.375,54247,Macrorregião
IAG3002,AL,99,42,0,54,25.833333333333332,562.5,1165.796875,1836.842105263158,9838.744186046511,Cidade
IAG3002,BA,404,187,0,202,31.333333333333332,238,674.927291886196,1538.686274509804,54247,Cidade
IAG3002,CE,183,38,0,135,2.6522369511184753,468.3888888888889,1098.3333333333333,1793,20480,Cidade
IAG3002,MA,179,137,0,25,20.838709677419356,61.66666666666667,138.9659090909091,282.625,31824,Cidade
IAG3002,PB,209,35,0,53,20,65.9813915857605,84.09429824561403,109.65225694444443,1000,Cidade
IAG3002,PE,177,2,0,163,33.6,217.15589251274736,366.3970149253731,651.5587118555552,3220.8490566037735,Cidade
IAG3002,PI,181,155,0,23,50,379.30555555555554,789,2275.75,9130,Cidade
IAG3002,RN,161,87,0,72,50,979.0959550561798,1651.3870945945946,2886.8525715278583,15387.84677419355,Cidade
IAG3002,SE,75,73,0,2,134.32876712328766,1131.9965753424658,2129.6643835616437,3127.332191780822,4125,Cidade
IAG3002,Norte,361,260,0,67,0.06870229007633588,60.78260869565217,321.42857142857144,1747.4166666666667,72942.46666666666,Macrorregião
IAG3002,AC,22,14,0,8,126.73333333333333,184.0666666666667,317.75,656.4,72942.46666666666,Cidade
IAG3002,AM,51,27,0,17,50,91.92307692307692,432.5,1475.6410256410256,4812.5,Cidade
IAG3002,AP,16,0,0,0,0.06870229007633588,0.5,0.5060975609756098,0.6666666666666666,1,Cidade
IAG3002,PA,116,83,0,22,21.816438356164383,84.66666666666667,227,1791.8823529411766,8572,Cidade
IAG3002,RO,51,42,0,9,291,650,1042,2467,27233,Cidade
IAG3002,RR,15,14,0,1,8169,8169,8169,8169,8169,Cidade
IAG3002,TO,90,80,0,10,340,819.5,2109.1666666666665,4873.25,17943,Cidade
IAG3002,Sudeste,1616,1399,0,151,0.2,85.175,368.51851851851853,1699.1836734693877,24366500,Macrorregião
IAG3002,ES,77,57,0,19,18.742465753424657,383.6442307692308,568.083904109589,1557.1541095890411,9799.73698630137,Cidade
IAG3002,MG,821,736,0,56,20,72.72727272727273,272.48,1338,102217,Cidade
IAG3002,RJ,92,40,0,43,0.2,222.80555555555554,860.4545454545455,2879.7438461538463,212576,Cidade
IAG3002,SP,626,566,0,33,20.833333333333332,54.074074074074076,182.11666666666667,698.6607142857142,24366500,Cidade
IAG3002,Sul,1157,744,0,160,0.05555555555555555,36.6,76.06366047745358,147.5625,27600,Macrorregião
IAG3002,PR,397,386,0,8,20,143.75,496,1335.3333333333333,8805.2,Cidade
IAG3002,RS,468,119,0,133,0.05555555555555555,36.333333333333336,75,136.10781893004116,10000,Cidade
IAG3002,SC,292,239,0,19,11.23076923076923,34,64.28571428571429,327.75,27600,Cidade
IAG3003,Brasil,5242,231,24,309,0,1.5,4,17.639356435643563,723.8181818181819,Brasil
IAG3003,Centro-Oeste,440,15,0,5,0.0013476424474501618,1.1288209606986899,4.222222222222222,12.665024630541872,383.84183673469386,Macrorregião
IAG3003,DF,1,0,0,0,29.815195851773566,29.815195851773566,29.815195851773566,29.815195851773566,29.815195851773566,Cidade
IAG3003,GO,240,2,0,3,0.05,3.8906223553705024,8.430427531837477,21.94611427597009,383.84183673469386,Cidade
IAG3003,MS,77,0,0,0,0.1,0.9570957095709571,1.019047619047619,1.1136120042872455,52.87781017168772,Cidade
IAG3003,MT,122,13,0,2,0.0013476424474501618,1,2.4844398340248963,10.285714285714286,134.6913767019667,Cidade
IAG3003,Nordeste,1668,60,7,162,0,1.443502824858757,4.694827586206896,28.022875494071148,723.8181818181819,Macrorregião
IAG3003,AL,99,10,3,11,0,0.9180327868852459,6.617977528089888,43.24752475247525,237,Cidade
IAG3003,BA,404,8,4,7,0,1.8062297248588248,4,10.385128498935995,178,Cidade
IAG3003,CE,183,1,0,12,0.003700962250185048,8.296786758956241,17.351460039357583,32.523754494093474,701.3967065868263,Cidade
IAG3003,MA,179,23,0,11,0.02431834929992631,0.9735901788181424,2.474730737365369,11.094827586206897,240,Cidade
IAG3003,PB,209,5,0,0,0.7894736842105263,1.2352941176470589,1.2475208640157094,1.25,18.6968085106383,Cidade
IAG3003,PE,177,2,0,72,1.2285714285714286,43.71723263843363,79.61774744027304,132.92969796161287,717.8507462686567,Cidade
IAG3003,PI,181,11,0,0,0.038461538461538464,3,4.084239130434783,4.734913793103448,36,Cidade
IAG3003,RN,161,0,0,49,0.18888888888888888,19.53080568720379,50.213740458015266,121.99068322981367,723.8181818181819,Cidade
IAG3003,SE,75,0,0,0,0.7253384912959381,3,3,3,9.733333333333333,Cidade
IAG3003,Norte,361,30,10,3,0,0.212406015037594,0.8810126582278481,2,125.6924504950495,Macrorregião
IAG3003,AC,22,0,0,0,2,2,2,12,24,Cidade
IAG3003,AM,51,13,0,0,8.333333333333333e-5,0.3607142857142857,1.9,2.7291666666666665,40,Cidade
IAG3003,AP,16,6,10,0,0,0,0,0,0,Cidade
IAG3003,PA,116,10,0,2,0.005917159763313609,0.30410547396528703,1,1.66653605015674,125.6924504950495,Cidade
IAG3003,RO,51,1,0,1,0.16326530612244897,0.7409422711837215,1.499438282746671,1.9636006974716653,120,Cidade
IAG3003,RR,15,0,0,0,0.8810126582278481,3.0435185185185185,3.6578947368421053,4.70952380952381,5.931034482758621,Cidade
IAG3003,TO,90,0,0,0,0.03225806451612903,0.08840501018494785,0.26258785942492013,0.5914795950083143,7.254777070063694,Cidade
IAG3003,Sudeste,1616,79,0,135,0.006085192697768763,4.35064935064935,12.727272727272727,37.08185053380783,240,Macrorregião
IAG3003,ES,77,2,0,0,0.025,7.231884057971015,11.344626168224298,15.054335134774487,71.42857142857143,Cidade
IAG3003,MG,821,16,0,120,0.008605234851201148,6,23.688524590163933,73.84158415841584,228.51612903225808,Cidade
IAG3003,RJ,92,25,0,1,0.0425531914893617,1.9354482323232323,2.8588709677419355,13.845241408447608,125,Cidade
IAG3003,SP,626,36,0,14,0.006085192697768763,3.9088541666666665,9.837334478924493,16.26266947479268,240,Cidade
IAG3003,Sul,1157,47,7,4,0,1.332534611288605,2.095826048951049,3.0855396656681804,162.3690851735016,Macrorregião
IAG3003,PR,397,7,0,1,0.04,2.0143878299120233,2.621905712934251,3.6801396419114867,162.02915451895043,Cidade
IAG3003,RS,468,31,3,1,0,1.3076923076923077,1.879396984924623,2.5,156,Cidade
IAG3003,SC,292,9,4,2,0,0.8,1.3125,4.547727272727273,162.3690851735016,Cidade
IAG3006,Brasil,5242,58,5,151,0,87.60577482074801,100,100,7542.857142857143,Brasil
IAG3006,Centro-Oeste,440,1,0,7,3.3333333333333335,91.76040349359187,97.22222222222221,100,107.6923076923077,Macrorregião
IAG3006,DF,1,0,0,0,91.96141479099678,91.96141479099678,91.96141479099678,91.96141479099678,91.96141479099678,Cidade
IAG3006,GO,240,1,0,7,50,92.5462962962963,97.5609756097561,100,107.6923076923077,Cidade
IAG3006,MS,77,0,0,0,71.42857142857143,90.63829787234042,93.91304347826087,96.46017699115043,100,Cidade
IAG3006,MT,122,0,0,0,3.3333333333333335,89.74860335195531,100,100,100,Cidade
IAG3006,Nordeste,1668,42,5,1,0,75,92.61208576998051,100,101.19047619047619,Macrorregião
IAG3006,AL,99,1,0,0,50,88.98809523809523,96.66814420803783,100,100,Cidade
IAG3006,BA,404,6,5,0,0,64.60416666666667,76.5631784628745,89.03952205882354,100,Cidade
IAG3006,CE,183,0,0,0,10,93.97386492762215,96.53579676674366,98.87846940772005,100,Cidade
IAG3006,MA,179,26,0,0,33.33333333333333,100,100,100,100,Cidade
IAG3006,PB,209,1,0,0,5.333333333333334,79.96644295302013,89.44089194949991,95.75228832951944,100,Cidade
IAG3006,PE,177,5,0,0,3.125,53.30049261083744,67.45643307378569,79.62461300309597,100,Cidade
IAG3006,PI,181,2,0,0,10,100,100,100,100,Cidade
IAG3006,RN,161,1,0,1,20,70,82.5420168067227,100,101.19047619047619,Cidade
IAG3006,SE,75,0,0,0,95.48387096774194,100,100,100,100,Cidade
IAG3006,Norte,361,12,0,6,2.123408160923936,100,100,100,7542.857142857143,Macrorregião
IAG3006,AC,22,0,0,0,87.52362948960302,100,100,100,100,Cidade
IAG3006,AM,51,0,0,0,44.24778761061947,100,100,100,100,Cidade
IAG3006,AP,16,10,0,6,200,1225,2033.3333333333335,3448.9035087719303,7542.857142857143,Cidade
IAG3006,PA,116,0,0,0,50,100,100,100,100,Cidade
IAG3006,RO,51,1,0,0,24.517906336088156,100,100,100,100,Cidade
IAG3006,RR,15,1,0,0,2.123408160923936,100,100,100,100,Cidade
IAG3006,TO,90,0,0,0,61.111111111111114,92.41258741258741,100,100,100,Cidade
IAG3006,Sudeste,1616,2,0,1,0.3112644064944898,96.76216740718043,100,100,109.46502057613168,Macrorregião
IAG3006,ES,77,0,0,0,26.125,54.054054054054056,68.83116883116884,99.21875,100,Cidade
IAG3006,MG,821,0,0,1,15.384615384615385,100,100,100,109.46502057613168,Cidade
IAG3006,RJ,92,0,0,0,0.3112644064944898,2.613376724785077,81.95887445887446,97.2178329571106,100,Cidade
IAG3006,SP,626,2,0,0,2.564102564102564,85.22954805491992,100,100,100,Cidade
IAG3006,Sul,1157,1,0,136,16.666666666666664,90.9026159026159,99.10698336140459,100,146.15384615384613,Macrorregião
