cod_IBGE,IAG0001,IAG0002,IAG0003,IAG2001,IAG2002,IAG2003,IAG2010,IAG2011,IAG2012,IAG2013,IAG2016,IAG2023,IAG3001,IAG3002,IAG3003,IAG3006
2513000,21.221959858323494,61.876075731497416,0,73.36606320957348,89.68492123030758,0,83.95213255599876,113.22491561828781,-13.224915618287802,16.047867444001238,0,4.186560294568886,304.46666666666664,75.18010752688173,1.3,100
2513109,33.56282271944922,76.56065959952886,0,48.38886736407077,90.95157179269329,16.156528477334366,53.67751517499677,69.61126178483791,30.388738215162093,46.32248482500322,0,1.4862456412243314,79.22222222222223,66.11711711711712,1.2638888888888888,57.57575757575758
2513208,46.17049617049617,100,0,67.2639060305571,92.44311867579108,92.87994212027067,75.76286334425671,89.22415627526918,10.775843724730814,24.23713665574328,0,1.1674681874281823,39,75.11486486486487,1.2394366197183098,85.71428571428571
2513307,50.32072923700203,100,0,66.60473249904366,96.86854236210459,100,70.67052844417728,97.218427236461,2.781572763538993,29.329471555822728,0,0.16039127821192414,636,121.96666666666667,1.2727272727272727,100
2513356,40.41116907026696,100,0,46.450819041759594,90.00149009089554,0,53.649157886641554,72.61401215104208,27.38598784895793,46.35084211335845,0,0,74,72.01587301587301,1.2440944881889764,93.33333333333333
2513406,83.83744787874777,91.55102630818156,0,61.876557477698725,93.27635017421603,80.28940493818244,69.90983182250471,85.98841898708271,14.011581012917281,30.09016817749528,0,2.633235821686109,54.348837209302324,60.44444444444444,1.2490013315579227,84.61538461538461
2513505,41.85770750988142,100,0,57.93551612096975,94.8542199488491,0,63.03424143964009,84.75381154711322,15.246188452886782,36.96575856035991,0,1.124843789052737,163.33333333333334,72.84722222222223,1.25,88.88888888888889
2513604,51.41694302080193,100,0,36.6522462562396,67.74511009964324,15.500831946755408,55.16472545757072,71.1514143094842,28.848585690515804,44.83527454242928,0,0.456738768718802,243.33333333333334,61.10576923076923,1.25,100
2513653,29.39571150097466,91.50485436893204,0,56.30060203446128,83.70370370370371,100,70.25119368901805,85.17749636703343,14.822503632966576,29.74880631098195,0,2.0805480589578575,238.22222222222223,91.375,1.2333333333333334,75
2513703,97.27675535040974,96.8410812632611,100,23.490529445988752,72.45260201295154,89.66038669203765,33.079553215828575,39.77274324244562,60.22725675755438,66.92044678417145,0,0.46924986016914616,181.95238095238096,74.4396551724138,0.970499243570348,88.81278538812786
2513802,48.20062977957715,100,0,54.11259834474302,93.90070921985816,100,61.387554919791555,79.7384285276387,20.261571472361293,38.61244508020844,0,0.16189843670174722,NA,NA,1.2560975609756098,84.7457627118644
2513851,32.779456193353475,100,0,77.88637751985338,90.2654867256637,0,88.51557727550397,128.61942577886376,-28.619425778863768,11.484422724496044,0,0,77.125,106.60416666666667,1.2608695652173914,100
2513901,80.15295310052521,98.84478448602378,0,48.42241023981846,90.57559503577261,100,58.44771727038635,66.8234136569324,33.1765863430676,41.55228272961365,0,0.6908553421767591,178.89285714285714,114.58888888888889,1.2486486486486486,91.76470588235294
2513927,68.74857012125372,100,0,45.631943590374284,91.32004266141604,67.86783093510434,53.9048087566105,68.07280777272169,31.92719222727832,46.0951912433895,0,0.16611322920509983,59.1,128.48684210526315,1.2602739726027397,90.69767441860465
2513943,42.74224435082344,100,0,80.22388059701493,95.62638991845813,0,86.56716417910447,110.98673300165838,-10.986733001658369,13.43283582089553,0,0,125,61.45,1,86.8421052631579
2513984,38.182391921741875,94.2367601246106,0,37.93427230046949,91.85029730675062,24.355362946912244,43.828096785843265,53.96894185626581,46.03105814373419,56.17190321415673,0,0.29548573492235464,102.83333333333333,65.89814814814815,1.2173913043478262,50
2514008,54.02999062792877,100,0,67.11239832388463,88.7684407857201,0,79.83731821543012,106.23613507517871,-6.236135075178706,20.162681784569877,0,1.2159230958836578,25.349206349206348,57.625,1.2440944881889764,86.95652173913044
2514206,43.82381547867167,100,0,46.19314499218422,94.92322156063929,100,54.15379922986007,65.08826108505852,34.91173891494148,45.84620077013992,0,0.790689694612833,301.5,101.67222222222222,1.2448979591836735,100
2514305,45.40625614794413,100,0,56.23307014004957,94.95863746958636,100,66.79730274912109,81.56878566076884,18.431214339231165,33.202697250878906,0,1.4278139588496341,104,122.14285714285714,1.2432432432432432,94.44444444444444
2514404,33.971871968962176,100,0,68.18843355036384,95.53552264434427,90.14170815779394,74.5538108004596,87.59096131750286,12.409038682497139,25.446189199540402,0,0.3672156261968594,68.3,65.72747747747748,1.24,100
2514453,41.95933456561922,97.38689547581903,0,84.55342126228201,96.18366730440036,19.784013454899533,91.05957333805435,116.45569620253164,-16.45569620253165,8.940426661945644,0,0.8535009294502965,23,81.12068965517241,1.2424242424242424,66.66666666666666
2514503,56.53009295321182,100,0,66.2142357901382,95.28877352368592,90.11791761549388,71.15302234347169,89.41221563366626,10.587784366333727,28.846977656528306,0,0.25871981602146416,120.4090909090909,59.641975308641975,1.25,98.94736842105263
2514552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2514602,42.089187538179594,100,0,57.03318858560793,93.46803914093277,0,64.56265508684862,86.28256823821339,13.717431761786608,35.43734491315138,0,0.9093517369727047,104.73913043478261,66.08333333333333,1.25,92.3076923076923
2514651,56.87645687645687,100,0,43.066164604626145,91.33013917408168,98.1925766541151,50.489510489510494,61.5922538999462,38.4077461000538,49.51048951048952,0,0.33168370091447014,107.72727272727273,124.33333333333333,1.25,66.66666666666666
2514701,64.321608040201,100,0,67.35439850540168,96.03891591382904,45.08163431077898,72.04126391032409,105.14174315652669,-5.141743156526682,27.958736089675902,0,0.2772317439688084,21.52173913043478,81.0922619047619,1.2307692307692308,100
2514800,41.23112659698025,100,0,76.01415288406155,93.69168356997972,32.461120710935575,84.13560437751995,118.81017032831397,-18.810170328313987,15.864395622480046,0,0.013165473545626595,84.26666666666667,86.08333333333333,1.2173913043478262,94.11764705882352
2514909,76.52439024390245,100,0,49.636104513064126,90.75779159862408,91.41092636579573,57.195249406175776,73.80142517814727,26.198574821852734,42.80475059382424,0,0.4720380047505938,78,74.36290322580645,1.2444444444444445,79.16666666666666
2515005,100,100,100,0,0,0,94.17808219178083,0,100,5.8219178082191725,0,0,NA,NA,NA,76.92307692307693
2515104,42.19730941704036,100,0,58.6665827643709,91.27667906794596,0,67.098763489916,90.44143095365446,9.55856904634553,32.901236510084,0,0.7075165969228834,33.29032258064516,66.90825688073394,1.2466666666666666,93.10344827586206
2515203,73.8828502415459,100,25.75107296137339,NA,NA,NA,NA,NA,NA,NA,0,NA,333.3333333333333,NA,NA,100
2515302,61.79274411424161,81.23652231270772,0,68.73611711185097,94.07426989272744,93.37433603578418,76.21622995399903,89.28406231733042,10.715937682669578,23.78377004600096,0,1.8543980481358173,68.06172839506173,95.52777777777777,1.2490706319702602,82.09876543209876
2515401,33.50009620935155,74.54506529651039,0,38.75079982280849,72.84418948926722,0,61.367327853521694,75.84289019048089,24.157109809519113,38.63267214647832,0,0.08288625289166708,33.166666666666664,133.50709219858157,1.25,80
2515500,64.88982619445859,100,0,58.637283912163205,90.19931963010876,0,68.84130197788507,89.11540258526709,10.884597414732905,31.158698022114933,0,0.4044541348699579,26.32,91.6125,1.249122807017544,89.8989898989899
2515609,66.62400000000001,100,0,48.171238570241066,87.57083490744239,0,55.804932114159044,73.82931559988916,26.170684400110844,44.195067885840956,0,0.0018703241895261845,72.2,145,1.236842105263158,40
2515708,59.69044414535666,100,0,75.11935073201782,96.37607186606778,100,79.63876511775938,109.5162316995544,-9.516231699554407,20.361234882240627,0,0.9655474220241883,72.57142857142857,86.35714285714286,1.2479338842975207,100
2515807,51.1745939675174,100,0,42.32245681381958,62.746027981977704,0,74.33887822563446,101.16762635956493,-1.1676263595649379,25.66112177436554,0,0.6671465131158029,237.33333333333334,79.25925925925925,1.2459016393442623,100
2515906,55.584836813298196,100,0,56.305452666034974,91.40679625227239,0,62.43431820139547,83.26729261779654,16.73270738220346,37.56568179860453,0,0.8552846929106728,653,NA,1.25,84
2515930,73.14397649363369,100,0,53.86291201032799,85.19014803471158,43.280752007100496,65.45366522774036,86.09351676281922,13.906483237180781,34.54633477225965,0,0.0020171864283697097,193.5,70.83333333333333,1.25,92.3076923076923
2515971,11.972592859718716,100,0,70.28174996460427,96.61346827559362,39.954693473028456,75.73269149086791,88.9848506300439,11.0151493699561,24.26730850913209,0,0.007220727736089481,92.53846153846153,64.92592592592592,1.25,75
2516003,60.22113748983063,83.15037018126117,0,46.67374996565211,83.37751161725244,0,59.82212370737427,74.87840845599348,25.12159154400652,40.17787629262573,0,2.6904201434368047,222.3846153846154,76.72619047619048,1.2482758620689656,88.50574712643679
2516102,69.5988091862773,93.46087949743004,0,43.56297047522462,79.7666997959931,0,59.25666699995714,73.39627762144868,26.603722378551325,40.74333300004286,0,0.0020854461569226814,59.2,50.774193548387096,1.2452830188679245,78.48101265822784
2516151,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,100
2516300,76.19102549313646,100,0,79.51710677679115,91.93478488276523,0,89.49164372406841,114.11583750177725,-14.115837501777248,10.508356275931593,0,6.094368399963809,118.24,116.1359649122807,1.2436974789915967,92.3076923076923
2516409,42.563975769563605,100,0,52.456310126942576,63.78928423092898,0,83.19576478624695,113.19519553708659,-13.195195537086587,16.80423521375305,0,0.3003927819206467,37.38297872340426,118.24166666666666,1.25,79.71014492753623
2516508,59.84656531531532,100,0,55.24399565514744,95.9429875634636,100,59.96969331241366,79.58858001099622,20.41141998900377,40.030306687586325,0,0.5222807793914525,508.25,83.66666666666667,1,91.30434782608695
2516607,46.910546271591066,100,0,76.6574326716794,94.32811338647257,100,84.37024848472224,108.56053820999354,-8.560538209993547,15.629751515277754,0,1.665722438607819,1821,123.125,1.2298850574712643,87.5
2516706,60.752469887670856,89.28003182179793,0,33.34474495035947,51.01880467235871,0,76.37110578568982,83.90277302293735,16.09722697706265,23.62889421431017,0,0.9539883601506334,796.5,NA,1.25,90.65420560747664
2516805,44.135308246597276,94.43254817987152,0,72.547336531179,96.09416800428036,89.83085079525371,76.86442817470336,101.44407977783388,-1.4440797778338728,23.135571825296637,0,0.4884625094673062,187,91.30555555555556,1.2473118279569892,89.16666666666667
2516904,70.96153846153847,100,0,60.681498404914805,96.20982882385421,100,66.0727470292409,82.5390412771826,17.46095872281738,33.927252970759106,0,1.9342741317582157,203.7,93.93915343915344,1.248259860788863,89.04109589041096
2517001,30.157352143244708,70.35443037974683,0,50.69644140905824,93.49519390122639,9.988317757009346,59.13012221423436,68.43098490294753,31.56901509705248,40.86987778576564,0,1.0328001437814522,63.82051282051282,156.21428571428572,1.25,100
2517100,73.28385899814471,100,0,74.03961584633853,96.66927899686522,25.390156062424975,78.5639255702281,100.42767106842736,-0.4276710684273658,21.436074429771914,0,0.7697328931572629,22.75,117.98456790123457,1.2352941176470589,91.66666666666666
2517209,19.743537553429675,100,0,35.826510289887146,83.58286009292722,100,46.50365125027661,56.616508077008184,43.38349192299181,53.496348749723374,0,0,59.2,92.55555555555556,1.2419354838709677,94.44444444444444
2517407,100,100,100,0,0,0,57.692307692307686,0,100,42.30769230769231,0,0.08153846153846153,66.5,20,4,100
2600054,74.07943690296631,79.3469325119751,15.610171553716997,34.28578433604545,86.25138775486228,67.37113949706198,52.32561261933365,39.44896074496192,60.551039255038084,47.67438738066634,0,0.8588987854440081,3120.511111111111,1019.97605893186,162.84297520661158,31.092436974789916
2600104,82.87492619563078,100,21.821653189577717,55.145844030192215,91.84098471275334,94.8120671046703,64.18988539952987,73.1462561867139,26.8537438132861,35.810114600470136,0,1.165742807344769,2498.4193548387098,588.1811926605504,131.6286266924565,81.13821138211382
2600203,46.32594634715301,100,19.49745547073791,87.1110483453373,99.56418809856882,94.21927223085251,95.365532175304807,88.11608529868661,11.883914701313374,4.634467824695193,0,2.0083086193098905,768.8518518518518,168.75742574257427,283.05882352941177,87.5
2600302,82.687984011991,100,31.386138613861387,79.91985350271398,95.9556721156311,98.28210581636925,86.06140732650664,99.6132274567447,0.38677254325529753,13.938592673493352,0,13.081657455841416,4622.605263157895,259.9651162790698,79.61774744027304,68.62745098039215
2600500,44.3846062194686,72.55659640905543,0.22636892015907004,56.177228006074884,95.14395417324205,100,60.27923902596497,58.64386385813541,41.35613614186458,39.72076097403504,0,0.04784334441191791,3995.785714285714,778.2892156862745,66.26086956521739,97.36842105263158
2600609,50.75674490019742,85.36838016314904,5.861605643265031,41.24870603040575,44.62548584729573,70.14634542391458,94.99868065845291,52.9279233564049,47.0720766435951,5.001319341547089,0,0.014573649704670469,2242.962962962963,68.70480549199085,55.2,64.64646464646465
2600708,77.56877302822949,83.89986689874065,70.10203465555756,49.991373913729284,77.61935375242994,97.77939893430866,68.10418340538168,60.196280431600066,39.803719568399934,31.895816594618314,0,0.5259891656356439,7943.225352112676,1170.5341463414634,125.52272727272727,75.10548523206751
2600807,66.59003831417624,100,22.021014978761457,78.7498613310205,96.99160331892483,56.882519640569996,84.67783414181551,98.92897122744738,1.071028772552619,15.322165858184489,0,10.8214548645078,5522.36,298.73130544993666,56.114754098360656,67.0967741935484
2601003,64.69109542685875,100,12.464046021093,79.00218039935736,96.50930501524552,93.96373651595134,89.38776681202663,106.84530640348864,-6.845306403488643,10.612233187973379,0,1.8137479917374342,929.2105263157895,532.6111111111111,69.62068965517241,74.4186046511628
2601052,25.52348613469157,28.008565310492507,12.38680465717982,33.85750091795846,85.84844559585493,100,46.40719040853143,29.893516818595444,70.10648318140456,53.59280959146858,0,1.1041842941298552,884,485.3894472361809,124.15384615384616,100
2601102,63.25948851604496,99.11222748451671,7.927677329624479,73.95187105181157,92.60970591365427,97.60771649528343,82.41055494178634,88.77298093538427,11.227019064615732,17.589445058213656,0,1.1243059686694428,5514.367816091954,336.93354574419664,67.50877192982456,75.60321715817693
2601201,91.63101059494703,98.06670767166182,25.786613272311214,43.08467255874554,91.71027310322238,84.28617960410566,50.65837056491118,47.4818031197583,52.518196880241696,49.34162943508882,0,2.9272650563474927,7383.1578947368425,968.1601005867561,52.107816711590296,68.13996316758748
2601300,94.14661714839335,100,46.05654761904761,70.56681597009636,95.00650759219089,94.94570296136371,77.14207456578481,82.30109883027745,17.69890116972255,22.857925434215193,0,1.5188509006541426,2157.4666666666667,426.4669479606188,63.833333333333336,62.06896551724138
2601409,79.28285869404274,91.18821545833703,19.344750558451228,49.41979545800523,89.90609146640818,83.0989911291327,60.30079298080515,40.46693145490528,59.53306854509472,39.699207019194844,0,0.45222048464551123,6592.35294117647,277.5444488871118,283.9426934097421,35.8974358974359
2601508,73.37086155901154,100,10.083762886597938,74.42506949709376,94.47581162581803,3.833712408390195,84.38716199140764,91.14733383876676,8.852666161233252,15.61283800859236,0,0.9874905231235785,1432.6,222.10714285714286,84.3076923076923,73.13432835820896
2601607,62.336327237311984,100,0.5571428571428572,51.443261579160705,92.39051304647687,99.39552976482553,57.92744934895,49.70096501895191,50.29903498104809,42.07255065105001,0,0.5338254432189107,3307.766666666667,223.27770360480642,121.92207792207792,29.629629629629626
2601706,100,100,100,59.21108548494676,91.58923279185329,83.23621481224313,67.98704638207698,67.78925593047227,32.21074406952773,32.01295361792301,0,1.1755091339428871,6714.540983606557,1038.2218114602588,102.66758241758242,81.27772848269743
2601805,37.51763046544429,100,9.545686574783051,76.84636704526928,99.93992508304473,100,80.48475626324658,81.28906037715342,18.710939622846574,19.515243736753423,0,1.1601271670017934,1709.076923076923,410.54761904761904,411.9,78.37837837837837
2601904,82.96530474692685,91.24377732770532,36.844880312137505,43.77725833055058,90.70286227052775,52.143529340335746,55.51015451868493,55.05499731843801,44.94500268156198,44.48984548131506,0,0.5373202594537709,11823.958333333334,1356.4857142857143,47.85406922357343,78.4741144414169
2602001,42.81078597478678,100,9.972424393110618,69.92025125473413,96.67092379736057,99.78754195276657,75.21014872063307,72.10641376974475,27.893586230255256,24.78985127936692,0,11.296681754267123,3632.076923076923,275.79397337070776,215.18987341772151,37.5
2602100,66.71807939914163,100,3.687172520861634,73.77828969896957,98.8900850378456,41.12442797995205,77.76546399775862,99.18438502007906,0.8156149799209373,22.23453600224139,0,2.1000778258568626,5844.689655172414,602.2327497425334,24.043217286914764,73.1629392971246
2602209,61.862912774634914,61.858911377480844,61.86559943706571,46.38779583689763,82.8792386697098,99.66923296264613,58.73510122611919,54.772740233818084,45.22725976618192,41.2648987738808,0,3.407664670658683,4599.808219178082,192.40522243713733,101.14285714285714,45.76271186440678
2602308,70.69858380891989,100,3.0848553700952546,58.96357372223709,91.54538254807005,87.0392360181964,67.81425608777096,69.44449090179289,30.555509098207107,32.18574391222905,0,0.573471367407011,2717,3220.8490566037735,23.12727272727273,55.774647887323944
2602407,42.18102508178844,95.72395128552097,6.045662100456621,78.05770012190166,98.44790980306026,99.86068381029779,83.49103152028792,101.66598943518895,-1.6659894351889335,16.508968479712077,0,1.2627851628257967,1321.9285714285713,305.4507042253521,40.25,56.52173913043478
2602506,53.046043350006414,100,12.5,82.89371000468239,94.04993802018772,89.91727797721242,93.39264346287914,132.07429374122054,-32.074293741220544,6.607356537120866,0,0.23130950522865615,1999.0277777777778,271.14396887159535,12.333333333333334,94.54545454545455
2602605,50.21571899548212,63.00620402607262,5.540824723415928,65.27109705514667,77.34318284380089,77.22023065396112,88.20816809756018,75.90303592274003,24.096964077259965,11.79183190243983,0,0.5610371977116743,3479.6428571428573,327.2275641025641,33.19402985074627,45.3125
2602704,63.64409400123686,100,1.342563457100902,41.78364569896552,91.3413690147075,100,47.587070339175966,50.97882995674937,49.02117004325062,52.41292966082403,0,0.07484128790752965,2333.625,434.7936117936118,172.2391304347826,78.94736842105263
2602803,34.664943555437304,34.66641749205756,34.66393285064394,61.85560750500942,91.7954494255463,44.64650757989759,71.51112190580282,81.58155726921287,18.418442730787135,28.48887809419718,0,1.2590118809075637,1907.047619047619,306.8659942363112,15.372708757637474,76.75675675675676
2602902,77.01591318312326,78.77922733053917,59.85691158807248,23.140278036383158,93.18335903637337,99.31409792935678,38.82936599096104,22.633649946922084,77.36635005307792,61.17063400903897,0,0.25367162544161065,7646.72972972973,388.4734149054505,88.41698841698842,43.222003929273086
2603009,72.53325489427068,100,23.432944606413994,47.998304186539485,89.66822692676283,92.58251192368839,58.63190249072602,50.52633810280869,49.47366189719131,41.36809750927399,0,0.057004769475357715,1029.8214285714287,790.254298642534,445.7809187279152,54.794520547945204
2603108,86.80531369719886,100,31.295336787564764,85.70558702220794,95.6802236843793,99.95174687790812,92.43689755402626,108.93831642559255,-8.938316425592545,7.563102445973742,0,10.38420974023736,5840.409090909091,710.4150268336315,43.632183908045974,67.81609195402298
2603207,28.124463371913315,98.82267265444835,0.22511734840501962,86.39506527040596,98.17429009226355,80.42174723855975,93.60780375842778,103.99655716539951,-3.9965571653995142,6.392196241572219,0,1.516826854109884,1924.28125,556.4692307692308,124.8923076923077,61.06870229007634
2603306,34.505533737950735,100,0.3936473462739243,67.75614608497939,87.59875068895829,100,85.74203022121168,76.58566624034863,23.414333759651367,14.257969778788318,0,2.467244564445076,1343.7142857142858,98.9642301710731,14.857142857142858,78.57142857142857
2603405,41.68560606060606,100,5.027760641579272,68.42507255970264,98.64924387020996,100,71.8213758338001,66.23045979937879,33.769540200621215,28.178624166199896,0,0.45088853811293855,1054.1379310344828,366.4926108374384,261.75,73.68421052631578
2603454,68.8745804048214,68.8745804048214,NA,17.944186263163363,91.59604116131422,100,28.014988050406863,22.586612155978916,77.41338784402109,71.98501194959313,0,0.5642604151363901,6588.526315789473,674.3635355029586,171.95049504950495,14.000000000000002
2603504,76.65548797817314,90.62902897468955,4.551820728291316,58.96476940780738,93.28338613965376,49.82185535983004,64.68642117376295,71.49021864211737,28.50978135788262,35.313578826237055,0,1.2843343365495266,4097,727.2945736434109,48.23076923076923,88.33333333333333
2603603,81.50229943791517,100,7.000642260757868,65.89914103629815,89.67610572753668,58.13521751177612,95.11776115267388,80.26323081185926,19.736769188140748,4.88223884732613,0,0.9595732889997229,1652.8181818181818,288.8282208588957,182.06896551724137,81.48148148148148
2603702,58.123066905420806,100,1.4084507042253522,84.96812337500445,93.89088404585034,89.58043950564519,94.08145457135736,99.92075364177086,0.0792463582291442,5.918545428642654,0,0.17137692773444457,5279.666666666667,218.09469696969697,27.310344827586206,90.07633587786259
2603801,32.23002159827214,100,0.3888888888888889,53.78780454340541,98.11577103221424,98.0752268762618,58.137164585742575,66.63203904427762,33.36796095572238,41.86283541425743,0,1.2445755502851878,2780.512195121951,500.2542372881356,115.55801104972376,64
2603900,47.71109930961232,100,11.305287811908837,65.69026094508705,91.17142126602623,95.82198360375298,75.88067321990184,86.52902240995881,13.470977590041189,24.119326780098163,0,1.0347926782729988,2252.0625,352.168085106383,61.666666666666664,91.05691056910568
2603926,16.825756350105163,100,0,0,0,0,72.7294803302574,0,100,27.270519669742594,0,1.7484215638659544,NA,NA,NA,100
2604007,88.62529654139092,91.88242619208219,4.869913275517011,67.57985099824376,88.36797118435722,98.41136047299678,82.96341999596768,75.93259698838642,24.067403011613578,17.036580004032313,0,0.8821904764218202,18118.303030303032,590.7113795295613,124.37647058823529,68.01346801346801
2604106,95.47273270033465,100,59.63814637562741,54.45016251262737,85.06288519525008,99.78268562044606,73.71334171722972,65.10248755680846,34.89751244319155,26.286658282770283,0,0.7082610219453727,22353.770588235293,1396.2246561385634,116.9001751313485,62.82126168224299
2604155,30.00916310323763,96.54534238124614,20.610021786492375,48.35549892490245,94.35164322896433,70.28350720713547,55.56661622999125,61.252687743887876,38.747312256112124,44.43338377000875,0,0.7989169387592577,1563.342105263158,112.40686274509804,103.72602739726027,66.66666666666666
2604205,67.74859113725249,80.70699326096606,26.001040041601662,0.029064866970103877,0.04997501249375312,0,59.187695097919544,62.58624999273378,37.413750007266216,40.81230490208046,16.18172537008678,10.616233309500142,207.44736842105263,64,14.4,82.35294117647058
2604304,61.338604913866135,100,7.123473541383989,36.69217306881619,86.46557692886601,5.4048875205988685,46.723981553633706,47.76765754142129,52.23234245857871,53.276018446366294,0,0.8349791137057524,2832.625,1254.909090909091,17.508196721311474,100
2604403,61.83759054517728,71.47236230594285,29.38041305796136,63.05342541202389,91.81627490900117,93.48176079311952,73.71944244375715,71.91246875397196,28.087531246028043,26.28055755624285,0,1.1739821209168326,2624.6136363636365,246.20919540229886,47.77570093457944,41.66666666666667
2604502,59.76291441788744,87.27852586817859,1.3098464317976515,78.56559934712689,98.68746356857149,91.89029171267183,82.1387995455491,95.85393564079178,4.146064359208227,17.861200454450902,0,0.4400492855199783,2129.7419354838707,250.14745762711865,41.8,79.16666666666666
2604601,46.49458381991705,47.88562049155544,27.348394768133176,52.35804908485857,83.2190082644628,100,65.94477953410983,59.70517886855241,40.294821131447584,34.05522046589019,0,0.07883995424292846,4704.25,1912.7560975609756,456,28.57142857142857
2604700,63.81343197318229,100,11.090599261573416,57.86960440122137,93.28476332964722,56.34155199548041,64.27773966614208,67.3015616803196,32.6984383196804,35.72226033385793,0,0.59927632729376,2469.5,159.87687687687688,58.72222222222222,81.63265306122449
2604809,82.8704602835502,100,53.13496280552603,NA,NA,NA,NA,NA,NA,NA,95.23809523809523,NA,NA,NA,NA,100
2604908,42.772732926980964,88.67322520606223,2.4193548387096775,37.532942393928934,84.23758206366901,100,45.17557778544326,47.2645739910314,52.73542600896861,54.82442221455675,0,12.508851328044154,1103.6842105263158,80.71808510638297,68.0909090909091,90.56603773584906
2605004,90.39279248936977,100,13.658721150208098,78.59404774278488,92.94300815339862,99.8350829782074,88.36572774832831,91.66476111284342,8.33523888715658,11.634272251671696,0,2.4756400928524407,8070.08,632.6566125290024,76.11650485436893,34.319526627218934
2605103,55.83245798319327,86.61671988864325,0.7616815585176505,53.334887412513666,88.1709577376911,61.515449212137355,61.97945285312285,54.27677040145195,45.72322959854805,38.02054714687714,0,0.2689500530052006,5962.916666666667,723.7964601769911,134.23076923076923,91.39784946236558
2605152,37.6036866359447,100,3.277078310563443,57.703887067638995,97.84458309699376,97.54911799469235,65.43342030730803,74.0505341094088,25.9494658905912,34.56657969269197,0,2.0978345710398965,1196.142857142857,290.4973821989529,296,59.375
2605202,76.5420668904062,89.36758124148668,4.089260195668902,37.63654663937789,90.33601463506497,76.6887173750765,52.45655053990984,46.150690551073424,53.849309448926576,47.54344946009016,0,0.5858957661294841,4335.444444444444,544.153605015674,141.4468085106383,79.41176470588235
2605301,52.114296374603576,98.33474116085435,2.970233512958686,69.06486089188246,95.42669729963707,100,77.65715180798381,79.25728675912427,20.742713240875734,22.34284819201619,0,12.922836865759763,4733.972972972973,289.96533795493934,260.9763779527559,29.629629629629626
2605400,82.15044820256908,100,13.772321428571429,53.90957939596072,89.99961333728588,100,64.8230498425051,66.07142857142857,33.92857142857143,35.1769501574949,0,1.9352340806620962,5473.5625,1047.7376425855514,71.87692307692308,74.11764705882354
2605459,100,100,NA,85.98117020752206,100,97.60684181988465,86.02060432789472,67.07990338640509,32.920096613594914,13.979395672105282,0,4.465741607926258,698.2727272727273,78.58125,21.06122448979592,92
2605509,63.08300395256917,69.45266272189349,37.35059760956175,62.04379562043796,94.9026252872496,63.19407560283472,67.63282091749245,66.17751946219099,33.822480537809014,32.367179082507555,0,1.0424753782418017,2606.40625,543.3917050691244,108.61935483870968,95
2605608,49.65205119470534,100,12.831746566686325,62.977680896622246,94.31460349559441,56.466174116013036,69.01078338702521,80.63137792009877,19.368622079901225,30.989216612974786,0,1.8872759891201607,1087.475,92.11971104231166,42.250950570342205,60
2605707,79.3784289891258,100,35.14825911767744,56.37558731163425,100,100,58.005696618545656,64.0002921342844,35.9997078657156,41.994303381454344,0,0.2503980329624851,6054.2,465.3746630727763,86.08360128617363,88.81578947368422
2605806,38.697262362936605,100,19.645916619074814,86.28048780487805,96.72055604623478,39.73691422307481,93.96409975335708,87.14031241436008,12.859687585639909,6.035900246642917,0,0.3438955878322828,965.4444444444445,105.47191011235955,40.90909090909091,78.78787878787878
2606002,94.47068958330439,100,49.078694817658345,60.19878771396744,98.07815202665282,93.56245434751152,65.70201542117088,67.88976111654436,32.11023888345563,34.2979845788291,0,2.0951227888505946,12892.017094017094,1010.7205983889528,55.90690576115986,75.54585152838428
2606101,62.251610944300126,98.92166190929274,20.58950706255405,85.03786178204783,95.66866827543633,69.55593467221374,94.18554767391977,88.69733520896311,11.302664791036891,5.81445232608023,0,0.08138038370596509,6103.611111111111,1395.8186638388122,16.205128205128204,56.41025641025641
2606200,57.273726639794795,70.70269581694559,13.047354344748022,45.699909839164704,89.60905211743868,77.74926391462265,55.07817645861242,48.05196138310486,51.94803861689514,44.92182354138758,0,0.8053501131715228,5452.923076923077,1112.001596169194,107.08,16.535433070866144
2606309,57.092097782831154,99.90803188228081,20.084790673025967,52.16832261835184,82.55132868857513,100,69.09799337619327,65.24449639586987,34.75550360413014,30.902006623806734,0,13.681589713617768,840.2058823529412,167.61977186311788,84,90
2606408,90.08238928939238,100,6.069144900834508,57.31380629967619,97.95341181882215,60.00115648261071,60.75760124479582,61.51383573741537,38.48616426258464,39.24239875520418,0,1.3660046679843558,9670.892857142857,1222.870242214533,102.52725250278087,53.691275167785236
2606606,61.15123985404721,61.15752593990028,61.14347536617842,68.58186124543572,87.53274889157598,89.46610085858087,82.24513964275141,68.70620744103425,31.293792558965748,17.754860357248592,0,3.0545741636238035,1551.4736842105262,233.91635455680398,75.1907514450867,68.05555555555556
2606705,56.982388018305365,100,26.24821683309558,69.63226571767497,96.8220804926325,100,77.41795175958876,97.9992091735864,2.000790826413603,22.582048240411233,0,17.867338869118228,1511.4705882352941,164.63247863247864,98.53521126760563,56.25
